ZIP Code,Model,Strategy,Average Allocation,Minimum Allocation,Maximum Allocation,Range
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,10. Telehealth Services Expansion,1000,1000,1000,0
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,"14. Enhanced Border, Airport, and Port-of-Entry Surveillance and Control",1500,1500,1500,0
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,16. Food Security and Nutrition Programs,800,800,800,0
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,18. Public Sanitation and Hygiene Campaigns,1000,1000,1000,0
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,1000,1000,1000,0
92119,meta-llama/Meta-Llama-3.1-70B-Instruct,Food Security and Nutrition Programs,1000,1000,1000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,900,500,1000,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,1100,500,1500,1000
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,666.6666667,500,1000,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,750,500,1000,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,750,500,1000,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,1000,500,1500,1000
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1250,1000,1500,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Expansion of Healthcare Capacity,2000,2000,2000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Mental Health Support Services,500,500,500,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Economic Support Programs,1750,1500,2000,500
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Telehealth Services Expansion,500,500,500,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Remote Work and Digital Transformation,2000,2000,2000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Legal and Regulatory Adjustments for Pandemic Response,2000,2000,2000,0
92119,mistralai/Mixtral-8x7B-Instruct-v0.1,Workplace Safety Regulations,500,500,500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,2100,2000,2500,500
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,1540,1000,2000,1000
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1260,800,2000,1200
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,1350,600,2500,1900
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,1066.666667,200,2000,1800
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,800,400,1000,600
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Community Engagement and Mobilization,1000,1000,1000,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1066.666667,800,1200,400
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,"Enhanced Border, Airport, and Port-of-Entry Surveillance and Control",500,500,500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,500,500,500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Food Security and Nutrition Programs,1000,1000,1000,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Advanced Vaccination Research,1500,1500,1500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Remote Work and Digital Transformation,1500,1500,1500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,800,800,800,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Mental Health Support Services,500,500,500,0
92120,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,300,300,300,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1500,1500,1500,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,1000,1000,1000,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,1400,1000,1500,500
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,500,500,500,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,500,500,500,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,500,500,500,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,666.6666667,500,1000,500
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Remote Work and Digital Transformation,2000,2000,2000,0
92120,mistralai/Mixtral-8x7B-Instruct-v0.1,Legal and Regulatory Adjustments for Pandemic Response,2000,2000,2000,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,2100,2000,2500,500
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Advanced Vaccination Research,1500,1500,1500,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,1340,1000,1500,500
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1050,1000,1200,200
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1160,800,1500,700
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,1750,1500,2000,500
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Mental Health Support Services,500,500,500,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,800,400,1000,600
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,500,500,500,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,1000,1000,1000,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,1000,1000,1000,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,"Enhanced Border, Airport, and Port-of-Entry Surveillance and Control",800,800,800,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,600,600,600,0
92121,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Remote Work and Digital Transformation,750,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1000,1000,1000,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Establishment of Quarantine and Isolation Facilities,2000,2000,2000,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Mental Health Support Services,500,500,500,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Telehealth Services Expansion,500,500,500,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Workplace Safety Regulations,500,500,500,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,700,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,700,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,700,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,750,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,833.3333333,500,1000,500
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,500,500,500,0
92121,mistralai/Mixtral-8x7B-Instruct-v0.1,Economic Support Programs,2000,2000,2000,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,2200,1500,3000,1500
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,2000,1500,2500,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1400,1000,2000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1675,1200,2000,800
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,960,0,2000,2000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Mental Health Support Services,1000,1000,1000,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,1000,500,1500,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,500,0,1000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,500,0,1000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Food Security and Nutrition Programs,500,0,1000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Community Engagement and Mobilization,833.3333333,0,1500,1500
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,500,0,1000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,500,0,1000,1000
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Advanced Vaccination Research,0,0,0,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Establishment of Quarantine and Isolation Facilities,0,0,0,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Economic Support Programs,1000,1000,1000,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,School Safety and Education Continuity Measures,0,0,0,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,"Enhanced Border, Airport, and Port-of-Entry Surveillance and Control",0,0,0,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Remote Work and Digital Transformation,0,0,0,0
92122,meta-llama/Meta-Llama-3.1-70B-Instruct,Legal and Regulatory Adjustments for Pandemic Response,0,0,0,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1500,1500,1500,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,1000,1000,1000,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,1100,1000,1500,500
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,500,500,500,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,625,500,1000,500
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,625,500,1000,500
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,500,500,500,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Remote Work and Digital Transformation,500,500,500,0
92122,mistralai/Mixtral-8x7B-Instruct-v0.1,Legal and Regulatory Adjustments for Pandemic Response,500,500,500,0
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1300,1000,2500,1500
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,1540,1200,2000,800
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,1700,1000,2000,1000
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Establishment of Quarantine and Isolation Facilities,1000,1000,1000,0
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1333.333333,1000,1500,500
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,860,500,1500,1000
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,875,500,1000,500
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,2000,1500,2500,1000
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,750,500,1000,500
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Community Engagement and Mobilization,750,500,1000,500
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,1000,1000,1000,0
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,500,500,500,0
92123,meta-llama/Meta-Llama-3.1-70B-Instruct,Food Security and Nutrition Programs,500,500,500,0
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1400,1000,1500,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1100,1000,1500,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1300,1000,1500,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Establishment of Quarantine and Isolation Facilities,1750,1500,2000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Expansion of Healthcare Capacity,2500,2000,3000,1000
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Mental Health Support Services,500,500,500,0
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Telehealth Services Expansion,500,500,500,0
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1166.666667,1000,1500,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,875,500,1000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,875,500,1000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,666.6666667,500,1000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,833.3333333,500,1000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,666.6666667,500,1000,500
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,500,500,500,0
92123,mistralai/Mixtral-8x7B-Instruct-v0.1,Economic Support Programs,1500,1500,1500,0
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,2100,1500,2500,1000
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,1640,1200,2000,800
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1340,1000,2000,1000
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1100,800,1500,700
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,920,500,1500,1000
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,750,500,1000,500
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,625,500,1000,500
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,475,400,500,100
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,700,300,1000,700
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,School Safety and Education Continuity Measures,350,200,500,300
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Community Engagement and Mobilization,1000,1000,1000,0
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Establishment of Quarantine and Isolation Facilities,500,500,500,0
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Mental Health Support Services,500,500,500,0
92124,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Remote Work and Digital Transformation,1000,1000,1000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,1000,1000,1000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,1250,1000,1500,500
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,500,500,500,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,666.6666667,500,1000,500
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,666.6666667,500,1000,500
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,666.6666667,500,1000,500
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Remote Work and Digital Transformation,666.6666667,500,1000,500
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1500,1500,1500,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Establishment of Quarantine and Isolation Facilities,2000,2000,2000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Expansion of Healthcare Capacity,2000,2000,2000,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Mental Health Support Services,500,500,500,0
92124,mistralai/Mixtral-8x7B-Instruct-v0.1,Economic Support Programs,1500,1500,1500,0
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,1900,1500,2000,500
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Targeted Public Health Campaigns,1400,1000,1500,500
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Enforced Social Distancing Measures,1180,1000,1500,500
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Expansion of Healthcare Capacity,1900,1000,2500,1500
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Telehealth Services Expansion,1200,800,1500,700
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Community Engagement and Mobilization,980,400,2000,1600
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Sanitation and Hygiene Campaigns,660,300,1000,700
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Comprehensive Contact Tracing Programs,1800,1800,1800,0
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Public Transport Safety Enhancements,700,600,800,200
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Food Security and Nutrition Programs,650,500,800,300
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Workplace Safety Regulations,850,700,1000,300
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Remote Work and Digital Transformation,200,200,200,0
92126,meta-llama/Meta-Llama-3.1-70B-Instruct,Promotion of Home Isolation and Self-Quarantine Measures,1250,500,2000,1500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Widespread Testing Initiatives,1500,1500,1500,0
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Targeted Public Health Campaigns,1000,1000,1000,0
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Enforced Social Distancing Measures,1000,1000,1000,0
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Comprehensive Contact Tracing Programs,1400,1000,1500,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Promotion of Home Isolation and Self-Quarantine Measures,900,500,1000,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,School Safety and Education Continuity Measures,900,500,1000,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Transport Safety Enhancements,600,500,1000,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Food Security and Nutrition Programs,750,500,1000,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Community Engagement and Mobilization,625,500,1000,500
92126,mistralai/Mixtral-8x7B-Instruct-v0.1,Public Sanitation and Hygiene Campaigns,666.6666667,500,1000,500
92127,meta-llama/Meta-Llama-3.1-70B-Instruct,Widespread Testing Initiatives,1800,1500,2500,1000
92127,meta-llama/Meta-Llama-3.1-70B-Instruct,Advanced Vaccination Research,1333.333333,1000,1500,500
